Probe	Ensembl
SIKE1_IL2429338	ENSG00000052723
TSPAN2_IL2429371	ENSG00000134198
VANGL1_IL2353283	ENSG00000173218
SLC22A15_IL2353337	ENSG00000163393
ATP1A1_IL2353477	ENSG00000163399
CD58_IL2429842	ENSG00000116815
IGSF3_IL2429914	ENSG00000143061
CD2_IL2353669	ENSG00000116824
PTGFRN_IL2353717	ENSG00000134247
CD101_IL2353749	ENSG00000134256
TTF2_IL2353773	ENSG00000116830
TRIM45_IL2430126	ENSG00000134253
MAN1A2_IL2353881	ENSG00000198162
FAM46C_IL2353988	ENSG00000183508
GDAP2_IL2430370	ENSG00000196505
WDR3_IL2354082	ENSG00000065183
SPAG17_IL2430422	ENSG00000155761
WARS2_IL2430762	ENSG00000116874
ZNF697_IL2430994	ENSG00000143067
PHGDH_IL2354634	ENSG00000092621
NBPF7_IL2431066	ENSG00000134193
NOTCH2_IL2431112	ENSG00000134250
FAM72B_IL4052881	ENSG00000215784
FCGR1A_IL2357845	ENSG00000233030
PDE4DIP_IL2431886	ENSG00000178104
TXNIP_IL2356115	ENSG00000117289
POLR3GL_IL2432571	ENSG00000121851
LIX1L_IL2356142	ENSG00000152022
RBM8A_IL2356181	ENSG00000131795
PEX11B_IL2356205	ENSG00000131779
ITGA10_IL2356218	ENSG00000143127
ANKRD35_IL2356273	ENSG00000198483
PIAS3_IL2356300	ENSG00000186364
NUDT17_IL2432647	ENSG00000186141
RNF115_IL2356344	ENSG00000121848
CD160_IL2432714	ENSG00000117281
PDZK1_IL2356425	ENSG00000174827
GJA5_IL2433432	ENSG00000117262
PRKAB2_IL2433209	ENSG00000131791
FMO5_IL2433232	ENSG00000131781
CHD1L_IL2356721	ENSG00000131778
BCL9_IL2356818	ENSG00000116128
ACP6_IL2433371	ENSG00000162836
SLC2A9_IL2760199	ENSG00000143429
HIST2H2BF_IL2434031	ENSG00000203814
HIST2H2BE_IL2434124	ENSG00000184678
HIST2H2AB_IL2434129	ENSG00000184260
BOLA1_IL2357961	ENSG00000178096
SV2A_IL2434139	ENSG00000159164
SF3B4_IL2434159	ENSG00000143368
MTMR11_IL2434178	ENSG00000014914
OTUD7B_IL2434233	ENSG00000163113
VPS45_IL2357996	ENSG00000136631
PLEKHO1_IL2358044	ENSG00000250661
ANP32E_IL2434319	ENSG00000143401
APH1A_IL2434341	ENSG00000117362
C1orf54_IL2358117	ENSG00000118292
MRPS21_IL2358153	ENSG00000187145
PRPF3_IL2358171	ENSG00000117360
RPRD2_IL2358221	ENSG00000163125
TARS2_IL2358320	ENSG00000143374
ECM1_IL2358360	ENSG00000143369
ADAMTSL4_IL2358393	ENSG00000237781
ADAMTSL4_IL2358426	ENSG00000143382
MCL1_IL2434438	ENSG00000143384
ENSA_IL2434490	ENSG00000143420
GOLPH3L_IL2434527	ENSG00000143457
HORMAD1_IL2434546	ENSG00000143452
CTSS_IL2434575	ENSG00000163131
CTSK_IL2434609	ENSG00000143387
ARNT_IL2434633	ENSG00000143437
SETDB1_IL2358520	ENSG00000143379
ANXA9_IL2358591	ENSG00000143412
FAM63A_IL2434746	ENSG00000143409
PRUNE_IL2358623	ENSG00000143363
BNIPL_IL2358646	ENSG00000163141
C1orf56_IL2358671	ENSG00000143443
MLLT11_IL2358693	ENSG00000213190
GABPB2_IL2358700	ENSG00000143458
SEMA6C_IL2434805	ENSG00000143434
TNFAIP8L2_IL2358736	ENSG00000163154
TMOD4_IL2434872	ENSG00000163159
PIP5K1A_IL2358761	ENSG00000143398
PSMD4_IL2358821	ENSG00000159352
ZNF687_IL2358855	ENSG00000143393
RFX5_IL2434971	ENSG00000143390
SELENBP1_IL2435005	ENSG00000143416
PSMB4_IL2358906	ENSG00000159377
POGZ_IL2435044	ENSG00000143442
CGN_IL2358949	ENSG00000143375
TUFT1_IL2358993	ENSG00000143367
SNX27_IL2359036	ENSG00000143376
CELF3_IL2435149	ENSG00000159409
MRPL9_IL2435195	ENSG00000143436
OAZ3_IL2359113	ENSG00000143450
TDRKH_IL2435218	ENSG00000182134
LINGO4_IL2435251	ENSG00000213171
RORC_IL2435261	ENSG00000143365
THEM5_IL2435323	ENSG00000196407
THEM4_IL2435347	ENSG00000159445
S100A10_IL2435383	ENSG00000197747
S100A11_IL2435410	ENSG00000163191
S100A9_IL2359664	ENSG00000163220
S100A12_IL2435981	ENSG00000163221
S100A8_IL2435989	ENSG00000143546
S100A6_IL2436067	ENSG00000197956
S100A13_IL4045676	ENSG00000160679
SNAPIN_IL2359764	ENSG00000143621
INTS3_IL2359817	ENSG00000143624
SLC27A3_IL2359885	ENSG00000143554
GATAD2B_IL2436228	ENSG00000143614
DENND4B_IL2436283	ENSG00000198837
CRTC2_IL2436338	ENSG00000160741
SLC39A1_IL2436378	ENSG00000143570
CREB3L4_IL2359993	ENSG00000143578
RAB13_IL2436401	ENSG00000143545
NUP210L_IL2436467	ENSG00000143552
TPM3_IL2436526	ENSG00000143549
C1orf189_IL2436576	ENSG00000143612
UBAP2L_IL2360083	ENSG00000143569
HAX1_IL2360158	ENSG00000143575
AQP10_IL2360186	ENSG00000143595
ATP8B2_IL2360206	ENSG00000143515
IL6R_IL2360257	ENSG00000160712
UBE2Q1_IL2436716	ENSG00000160714
CHRNB2_IL2360346	ENSG00000160716
ADAR_IL2436754	ENSG00000160710
KCNN3_IL2436826	ENSG00000143603
PMVK_IL2436920	ENSG00000163344
PBXIP1_IL2436938	ENSG00000163346
PYGO2_IL2436973	ENSG00000163348
SHC1_IL2436985	ENSG00000160691
FLAD1_IL2360468	ENSG00000160688
ZBTB7B_IL2360506	ENSG00000160685
DCST2_IL2437029	ENSG00000163354
DCST1_IL2360541	ENSG00000163357
ADAM15_IL2360576	ENSG00000143537
EFNA4_IL2360633	ENSG00000143590
EFNA1_IL2360677	ENSG00000169242
DPM3_IL2437086	ENSG00000179085
KRTCAP2_IL2437094	ENSG00000163463
TRIM46_IL2360728	ENSG00000163462
MUC1_IL2437118	ENSG00000185499
THBS3_IL2437152	ENSG00000169231
GBA_IL2437247	ENSG00000177628
GBAP1_IL2437205	ENSG00000160766
FAM189B_IL2437273	ENSG00000160767
SCAMP3_IL2437307	ENSG00000116521
CLK2_IL2437329	ENSG00000176444
PKLR_IL2437363	ENSG00000143630
FDPS_IL2360850	ENSG00000160752
RUSC1_IL2360887	ENSG00000160753
ASH1L_IL2437417	ENSG00000116539
YY1AP1_IL2437577	ENSG00000163374
MSTO1_IL2360989	ENSG00000125459
DAP3_IL2361036	ENSG00000132676
GON4L_IL2437645	ENSG00000116580
SYT11_IL2361154	ENSG00000132718
RIT1_IL2437736	ENSG00000143622
KIAA0907_IL2437753	ENSG00000132680
RXFP4_IL2361196	ENSG00000173080
ARHGEF2_IL2437801	ENSG00000116584
SSR2_IL2437871	ENSG00000163479
UBQLN4_IL2437893	ENSG00000160803
RAB25_IL2361257	ENSG00000132698
LMNA_IL2361279	ENSG00000160789
SEMA4A_IL2361342	ENSG00000196189
SLC25A44_IL2361384	ENSG00000160785
PMF1_IL2361401	ENSG00000242252
PAQR6_IL2438016	ENSG00000160781
SMG5_IL2438042	ENSG00000198952
C1orf85_IL2438093	ENSG00000163472
CCT3_IL2438125	ENSG00000163468
C1orf61_IL2438169	ENSG00000125462
MEF2D_IL2438207	ENSG00000116604
IQGAP3_IL2438282	ENSG00000183856
APOA1BP_IL2361584	ENSG00000163382
GPATCH4_IL2438344	ENSG00000160818
CRABP2_IL2438458	ENSG00000143320
ISG20L2_IL2438482	ENSG00000143319
MRPL24_IL2438504	ENSG00000143314
HDGF_IL2438531	ENSG00000143321
PRCC_IL2361731	ENSG00000143294
SH2D2A_IL2438575	ENSG00000027869
ARHGEF11_IL2438657	ENSG00000132694
ETV3L_IL2438765	ENSG00000253831
ETV3_IL2438792	ENSG00000117036
FCRL5_IL2438892	ENSG00000143297
FCRL3_IL2439001	ENSG00000160856
FCRL2_IL2439052	ENSG00000132704
FCRL1_IL2439101	ENSG00000163534
CD1D_IL2362157	ENSG00000158473
CD1A_IL2362180	ENSG00000158477
CD1C_IL2362201	ENSG00000158481
CD1B_IL2439286	ENSG00000158485
CD1E_IL2362230	ENSG00000158488
SPTA1_IL2439373	ENSG00000163554
OR6N1_IL2439350	ENSG00000197403
MNDA_IL2362333	ENSG00000163563
PYHIN1_IL2362351	ENSG00000163564
IFI16_IL2362394	ENSG00000163565
AIM2_IL2439554	ENSG00000163568
FCER1A_IL2362537	ENSG00000179639
DUSP23_IL2362702	ENSG00000158716
FCRL6_IL2362723	ENSG00000181036
SLAMF8_IL2362746	ENSG00000158714
CCDC19_IL2439801	ENSG00000213085
TAGLN2_IL2439842	ENSG00000158710
IGSF9_IL2439861	ENSG00000085552
SLAMF9_IL2439917	ENSG00000162723
PIGM_IL2439944	ENSG00000143315
KCNJ10_IL2439960	ENSG00000177807
IGSF8_IL2439975	ENSG00000162729
ATP1A4_IL2362950	ENSG00000132681
CASQ1_IL2362991	ENSG00000143318
PEA15_IL2363042	ENSG00000162734
DCAF8_IL2440018	ENSG00000132716
PEX19_IL2440117	ENSG00000162735
COPA_IL2440143	ENSG00000122218
NCSTN_IL2363084	ENSG00000162736
NHLH1_IL2363128	ENSG00000171786
SLAMF6_IL2440258	ENSG00000162739
CD84_IL2440295	ENSG00000066294
SLAMF1_IL2440327	ENSG00000117090
CD48_IL2440354	ENSG00000117091
SLAMF7_IL2363202	ENSG00000026751
LY9_IL2363248	ENSG00000122224
CD244_IL2440385	ENSG00000122223
ITLN1_IL2440413	ENSG00000179914
ITLN2_IL2440440	ENSG00000158764
TSTD1_IL2440476	ENSG00000158769
USF1_IL2440523	ENSG00000158773
ARHGAP30_IL2440549	ENSG00000186517
KLHDC9_IL2363372	ENSG00000162755
PFDN2_IL2440612	ENSG00000143256
DEDD_IL2440625	ENSG00000158793
UFC1_IL2363424	ENSG00000143222
USP21_IL2363444	ENSG00000143258
PPOX_IL2363484	ENSG00000143224
ADAMTS4_IL2440700	ENSG00000158859
NDUFS2_IL2363525	ENSG00000158864
FCER1G_IL2363562	ENSG00000158869
APOA2_IL2440730	ENSG00000158874
TOMM40L_IL2363579	ENSG00000143257
MPZ_IL2440784	ENSG00000158887
ABCC8_IL3364878	ENSG00000143252
FCGR2A_IL2363689	ENSG00000143226
HSPA6_IL2363784	ENSG00000173110
FCRLA_IL2363852	ENSG00000132185
FCRLB_IL2363876	ENSG00000162746
DUSP12_IL2363902	ENSG00000081721
ATF6_IL2363919	ENSG00000118217
OLFML2B_IL2441043	ENSG00000162745
C1orf226_IL2364016	ENSG00000198929
SH2D1B_IL2441220	ENSG00000198574
UHMK1_IL2364155	ENSG00000152332
UAP1_IL2364189	ENSG00000117143
HSD17B7P2_IL3243262	ENSG00000214837
RGS5_IL2441386	ENSG00000143248
NUF2_IL2364438	ENSG00000143228
PBX1_IL2364677	ENSG00000185630
AP2S1_IL3866302	ENSG00000042753
ALDH9A1_IL2442103	ENSG00000143149
TMCO1_IL2442134	ENSG00000143183
UCK2_IL2365210	ENSG00000143179
POGK_IL2365496	ENSG00000143157
TADA1_IL2442397	ENSG00000152382
GPA33_IL2442493	ENSG00000143167
POU2F1_IL2365675	ENSG00000143190
CD247_IL2442587	ENSG00000198821
CREG1_IL2442698	ENSG00000143162
RCSD1_IL2365872	ENSG00000241666
MPZL1_IL2365958	ENSG00000197965
ADCY10_IL2442800	ENSG00000143199
DCAF6_IL2366028	ENSG00000143164
GPR161_IL2442911	ENSG00000143147
TIPRL_IL2366132	ENSG00000143155
SFT2D2_IL2366156	ENSG00000213064
ANKRD36BP1_IL2442980	ENSG00000214262
TBX19_IL2366184	ENSG00000143178
XCL1_IL2366287	ENSG00000143184
NME7_IL2443235	ENSG00000143153
BLZF1_IL2366490	ENSG00000117475
SLC19A2_IL2443335	ENSG00000117479
F5_IL2443370	ENSG00000198734
SELP_IL2443417	ENSG00000174175
SELL_IL2443450	ENSG00000188404
C1orf112_IL2366581	ENSG00000000460
SCYL3_IL2443537	ENSG00000000457
KIFAP3_IL2443575	ENSG00000075945
GORAB_IL2366753	ENSG00000120370
FMO4_IL2367086	ENSG00000076258
VAMP4_IL2443989	ENSG00000117533
METTL13_IL2367287	ENSG00000010165
PIGC_IL2444117	ENSG00000197959
C1orf105_IL2367495	ENSG00000180999
FASLG_IL2367599	ENSG00000117560
TNFSF4_IL2444283	ENSG00000117586
PRDX6_IL2367743	ENSG00000117592
KLHL20_IL2367793	ENSG00000076321
CENPL_IL2444451	ENSG00000120334
DARS2_IL2367843	ENSG00000117593
ZBTB37_IL2367892	ENSG00000185278
SERPINC1_IL2444529	ENSG00000117601
RABGAP1L_IL2367963	ENSG00000152061
CACYBP_IL2368198	ENSG00000116161
MRPS14_IL2444790	ENSG00000120333
RFWD2_IL2445141	ENSG00000143207
SEC16B_IL2445643	ENSG00000242193
RASAL2_IL2369110	ENSG00000075391
C1orf220_IL2369325	ENSG00000213057
RALGPS2_IL2369339	ENSG00000116191
FAM20B_IL2369463	ENSG00000116199
TOR3A_IL2369484	ENSG00000186283
ABL2_IL2446047	ENSG00000143322
SOAT1_IL2369557	ENSG00000057252
TOR1AIP2_IL2446198	ENSG00000169905
TOR1AIP1_IL2369796	ENSG00000143337
CEP350_IL2369843	ENSG00000135837
QSOX1_IL2369950	ENSG00000116260
ACBD6_IL2446447	ENSG00000121454
LHX4_IL2370032	ENSG00000230124
XPR1_IL2370123	ENSG00000143324
STX6_IL2446567	ENSG00000135823
MR1_IL2370317	ENSG00000153029
IER5_IL2370355	ENSG00000162783
CACNA1E_IL2370433	ENSG00000198216
GLUL_IL2447066	ENSG00000135821
TEDDM1_IL2447107	ENSG00000203730
RNASEL_IL2447124	ENSG00000135828
RGS16_IL2447148	ENSG00000143333
NPL_IL2370926	ENSG00000135838
DHX9_IL2370991	ENSG00000135829
LAMC1_IL2371065	ENSG00000135862
NMNAT2_IL2447324	ENSG00000157064
SMG7_IL2371255	ENSG00000116698
NCF2_IL2447414	ENSG00000116701
ARPC5_IL2447454	ENSG00000162704
RGL1_IL2371346	ENSG00000143344
TSEN15_IL2371474	ENSG00000198860
C1orf21_IL2371547	ENSG00000116667
EDEM3_IL2447824	ENSG00000116406
FAM129A_IL2447877	ENSG00000135842
RNF2_IL2371694	ENSG00000121481
IVNS1ABP_IL2448073	ENSG00000116679
PRG4_IL2372103	ENSG00000116690
TPR_IL2448232	ENSG00000047410
C1orf27_IL2372141	ENSG00000157181
OCLM_IL2372169	ENSG00000262180
PTGS2_IL2448382	ENSG00000073756
PLA2G4A_IL2372211	ENSG00000116711
RGS18_IL2372719	ENSG00000150681
RGS1_IL2372781	ENSG00000090104
RGS2_IL2372858	ENSG00000116741
UCHL5_IL2448971	ENSG00000116750
TROVE2_IL2372924	ENSG00000116747
GLRX2_IL2449084	ENSG00000023572
B3GALT2_IL2449104	ENSG00000162630
CDC73_IL2372967	ENSG00000134371
CFH_IL2373336	ENSG00000000971
ASPM_IL2449559	ENSG00000066279
ZBTB41_IL2449619	ENSG00000177888
DENND1B_IL2449693	ENSG00000213047
NEK7_IL2373736	ENSG00000151414
PTPRC_IL2373842	ENSG00000081237
ZNF281_IL2450300	ENSG00000162702
KIF14_IL2450345	ENSG00000118193
DDX59_IL2450416	ENSG00000118197
GPR25_IL2374414	ENSG00000170128
C1orf106_IL2374422	ENSG00000163362
KIF21B_IL2450501	ENSG00000116852
TMEM9_IL2450668	ENSG00000116857
LAD1_IL2450798	ENSG00000159166
PHLDA3_IL2450855	ENSG00000174307
CSRP1_IL2450865	ENSG00000159176
RPS10P7_IL2374700	ENSG00000223396
NAV1_IL2374746	ENSG00000134369
IPO9_IL2374872	ENSG00000198700
SHISA4_IL2374926	ENSG00000198892
LMOD1_IL2451043	ENSG00000163431
TIMM17A_IL2374956	ENSG00000134375
RNPEP_IL2374982	ENSG00000176393
ELF3_IL2375011	ENSG00000163435
ARL8A_IL2451139	ENSG00000143862
PTPN7_IL2451155	ENSG00000143851
LGR6_IL2375144	ENSG00000133067
UBE2T_IL2451200	ENSG00000077152
PPP1R12B_IL2375212	ENSG00000077157
SYT2_IL2451261	ENSG00000143858
KDM5B_IL2451309	ENSG00000117139
RABIF_IL2451419	ENSG00000183155
KLHL12_IL2451428	ENSG00000117153
ADIPOR1_IL2451463	ENSG00000159346
CYB5R1_IL2451493	ENSG00000159348
SUB1_IL2805581	ENSG00000113387
ADORA1_IL2375596	ENSG00000163485
MYBPH_IL2451567	ENSG00000133055
CHI3L1_IL2451593	ENSG00000133048
CHIT1_IL2451616	ENSG00000133063
BTG2_IL2375664	ENSG00000159388
FMOD_IL2451693	ENSG00000122176
ATP2B4_IL2375706	ENSG00000058668
LAX1_IL2375795	ENSG00000122188
ZBED6_IL2375810	ENSG00000058673
SOX13_IL2375916	ENSG00000143842
ETNK2_IL2451870	ENSG00000143845
GOLT1A_IL2451931	ENSG00000174567
PLEKHA6_IL2451958	ENSG00000143850
PPP1R15B_IL2452049	ENSG00000158615
PIK3C2B_IL2452069	ENSG00000133056
MDM4_IL2376037	ENSG00000198625
LRRN2_IL2452187	ENSG00000170382
NFASC_IL2376168	ENSG00000163531
TMEM81_IL2452311	ENSG00000174529
RBBP5_IL2452319	ENSG00000117222
DSTYK_IL2452348	ENSG00000133059
TMCC2_IL2376376	ENSG00000133069
NUAK2_IL2452405	ENSG00000163545
KLHDC8A_IL2452440	ENSG00000162873
CDK18_IL2376457	ENSG00000117266
ELK4_IL2452571	ENSG00000158711
SLC45A3_IL2452615	ENSG00000158715
NUCKS1_IL2452637	ENSG00000069275
SLC41A1_IL2452691	ENSG00000133065
PM20D1_IL2452724	ENSG00000162877
IKBKE_IL2376799	ENSG00000143466
RASSF5_IL2376849	ENSG00000136653
DYRK3_IL2376894	ENSG00000143479
MAPKAPK2_IL2376922	ENSG00000162889
IL10_IL2452948	ENSG00000136634
FAIM3_IL2452977	ENSG00000162894
PIGR_IL2453006	ENSG00000162896
C1orf116_IL2453065	ENSG00000182795
PFKFB2_IL2377094	ENSG00000123836
C4BPB_IL2377141	ENSG00000123843
C4BPA_IL2377165	ENSG00000123838
CD55_IL2377229	ENSG00000196352
CR2_IL2377283	ENSG00000117322
CR1_IL2377332	ENSG00000203710
CD46_IL2377427	ENSG00000117335
CD34_IL2453307	ENSG00000174059
PLXNA2_IL2453370	ENSG00000076356
LAMB3_IL2453793	ENSG00000196878
G0S2_IL2378068	ENSG00000123689
HSD11B1_IL2378077	ENSG00000117594
C1orf74_IL2453871	ENSG00000009790
IRF6_IL2453881	ENSG00000117595
HHAT_IL2378369	ENSG00000054392
RCOR3_IL2378584	ENSG00000117625
TRAF5_IL2378662	ENSG00000082512
SLC30A1_IL2454378	ENSG00000170385
NEK2_IL2454444	ENSG00000117650
LPGAT1_IL2454485	ENSG00000123684
INTS7_IL2454532	ENSG00000143493
DTL_IL2378937	ENSG00000143476
PPP2R5A_IL2379009	ENSG00000066027
TMEM206_IL2454661	ENSG00000065600
NENF_IL2379068	ENSG00000117691
ATF3_IL2379132	ENSG00000162772
BATF3_IL2454818	ENSG00000123685
NSL1_IL2454838	ENSG00000117697
FLVCR1_IL2379280	ENSG00000162769
VASH2_IL2379314	ENSG00000143494
ANGEL2_IL2454935	ENSG00000174606
RPS6KC1_IL2379399	ENSG00000136643
SMYD2_IL2379754	ENSG00000143499
CENPF_IL2379863	ENSG00000117724
KCTD3_IL2380055	ENSG00000136636
GPATCH2_IL2456204	ENSG00000092978
RRP15_IL2380554	ENSG00000067533
TGFB2_IL2380590	ENSG00000092969
LYPLAL1_IL2380785	ENSG00000143353
EPRS_IL2456746	ENSG00000136628
BPNT1_IL2456805	ENSG00000162813
IARS2_IL2380991	ENSG00000067704
RAB3GAP2_IL2456849	ENSG00000118873
C1orf115_IL2381249	ENSG00000162817
HLX_IL2381368	ENSG00000136630
DUSP10_IL2457261	ENSG00000143507
HHIPL2_IL2457496	ENSG00000143512
TAF1A_IL4045166	ENSG00000143498
FAM177B_IL2381903	ENSG00000197520
TLR5_IL4045381	ENSG00000187554
CAPN2_IL2382117	ENSG00000162909
TP53BP2_IL2457842	ENSG00000143514
FBXO28_IL2382336	ENSG00000143756
DEGS1_IL2382360	ENSG00000143753
NVL_IL2458017	ENSG00000143748
CNIH4_IL2382419	ENSG00000143771
WDR26_IL2458082	ENSG00000162923
CNIH3_IL2382467	ENSG00000143786
LBR_IL2458289	ENSG00000143815
SRP9_IL2382781	ENSG00000143742
EPHX1_IL2382970	ENSG00000143819
TMEM63A_IL2458513	ENSG00000196187
LEFTY1_IL2458580	ENSG00000243709
PYCR2_IL2458607	ENSG00000143811
DACH1_IL3517251	ENSG00000165659
ACBD3_IL2458701	ENSG00000182827
MIXL1_IL2383118	ENSG00000185155
LIN9_IL2458742	ENSG00000183814
PARP1_IL2458773	ENSG00000143799
C1orf95_IL2383176	ENSG00000203685
ITPKB_IL2458921	ENSG00000143772
PSEN2_IL2383312	ENSG00000143801
CDC42BPA_IL2459042	ENSG00000143776
ZNF678_IL2383524	ENSG00000181450
SNAP47_IL2383557	ENSG00000081692
WNT9A_IL2459352	ENSG00000143816
ARF1_IL2383726	ENSG00000143761
C1orf35_IL2459417	ENSG00000143793
MRPL55_IL2459438	ENSG00000162910
GUK1_IL2383859	ENSG00000143774
GJC2_IL2383915	ENSG00000198835
OBSCN_IL2383999	ENSG00000154358
TRIM17_IL2459587	ENSG00000162931
HIST3H2BB_IL2384268	ENSG00000196890
RHOU_IL2384401	ENSG00000116574
RAB4A_IL2384562	ENSG00000154429
ACTA1_IL2459837	ENSG00000143632
NUP133_IL2459866	ENSG00000069248
ABCB10_IL2459924	ENSG00000135776
TAF5L_IL2459971	ENSG00000135801
URB2_IL2384705	ENSG00000135763
GALNT2_IL2384788	ENSG00000143641
PGBD5_IL2460189	ENSG00000177614
COG2_IL2384956	ENSG00000135775
C1orf198_IL2460325	ENSG00000119280
TTC13_IL2460368	ENSG00000143643
ARV1_IL2385095	ENSG00000173409
FAM89A_IL2460422	ENSG00000182118
C1orf131_IL2460487	ENSG00000143633
GNPAT_IL2385197	ENSG00000116906
EXOC8_IL2460519	ENSG00000010072
EGLN1_IL2460551	ENSG00000176700
TSNAX_IL2385306	ENSG00000116918
DISC1_IL2385343	ENSG00000162946
SIPA1L2_IL2460817	ENSG00000116991
PCNXL2_IL2461037	ENSG00000135749
KIAA1804_IL2385797	ENSG00000143674
SLC35F3_IL2385967	ENSG00000183780
RPS15_IL3815726	ENSG00000235605
TARBP1_IL2461473	ENSG00000059588
IRF2BP2_IL2461531	ENSG00000168264
TOMM20_IL2461717	ENSG00000173726
ARID4B_IL2461786	ENSG00000054267
GGPS1_IL2386397	ENSG00000152904
TBCE_IL2386418	ENSG00000116957
B3GALNT2_IL2461891	ENSG00000162885
LYST_IL2461999	ENSG00000143669
NID1_IL2462160	ENSG00000116962
GPR137B_IL2386747	ENSG00000077585
ERO1LB_IL2462329	ENSG00000086619
EDARADD_IL2386828	ENSG00000186197
LGALS8_IL2386867	ENSG00000116977
HEATR1_IL2462456	ENSG00000119285
MTR_IL2387006	ENSG00000116984
RYR2_IL2387126	ENSG00000198626
CHRM3_IL2387606	ENSG00000133019
GREM2_IL2463173	ENSG00000180875
RGS7_IL2463227	ENSG00000182901
FH_IL2463425	ENSG00000091483
KMO_IL2388085	ENSG00000117009
CHML_IL2463515	ENSG00000203668
EXO1_IL2388219	ENSG00000174371
CEP170_IL2463864	ENSG00000143702
SDCCAG8_IL2388525	ENSG00000054282
AKT3_IL2464005	ENSG00000117020
ADSS_IL2464353	ENSG00000035687
C1orf101_IL2388960	ENSG00000179397
HNRNPU_IL2464499	ENSG00000153187
EFCAB2_IL2389130	ENSG00000203666
KIF26B_IL2389247	ENSG00000162849
SMYD3_IL2464909	ENSG00000185420
TFB2M_IL2465182	ENSG00000162851
CNST_IL2389718	ENSG00000162852
SCCPDH_IL2389789	ENSG00000143653
AHCTF1_IL2465324	ENSG00000153207
ZNF670_IL2465493	ENSG00000135747
ZNF669_IL2465519	ENSG00000188295
ZNF124_IL2465551	ENSG00000196418
ZNF496_IL2465628	ENSG00000162714
NLRP3_IL2390050	ENSG00000162711
OR2C3_IL2465753	ENSG00000227135
OR2W3_IL2390180	ENSG00000162722
SH3BP5L_IL2466002	ENSG00000175137
ZNF672_IL2390489	ENSG00000171161
ZNF692_IL2466039	ENSG00000171163
PGBD2_IL2390518	ENSG00000185220
SH3YL1_IL2537109	ENSG00000035115
ACP1_IL2466141	ENSG00000143727
FAM150B_IL2537171	ENSG00000189292
TMEM18_IL2537290	ENSG00000151353
TPO_IL2466554	ENSG00000115705
MYT1L_IL2466822	ENSG00000186487
TSSC1_IL2538480	ENSG00000032389
ADI1_IL2538600	ENSG00000182551
RNASEH1_IL2538000	ENSG00000171865
COLEC11_IL2467211	ENSG00000118004
CMPK2_IL2539125	ENSG00000134326
RSAD2_IL2468351	ENSG00000134321
RNF144A_IL2468376	ENSG00000151692
ID2_IL2468622	ENSG00000115738
MBOAT2_IL2539607	ENSG00000143797
ASAP2_IL2468811	ENSG00000151693
ITGB1BP1_IL2539765	ENSG00000119185
CPSF3_IL2468920	ENSG00000119203
ADAM17_IL2539821	ENSG00000151694
YWHAQ_IL2539869	ENSG00000134308
TAF1B_IL2469094	ENSG00000115750
PI4K2B_IL2721777	ENSG00000038210
KLF11_IL2469213	ENSG00000172059
RRM2_IL2469252	ENSG00000214018
C2orf48_IL2469296	ENSG00000163009
HPCAL1_IL7385611	ENSG00000115756
ODC1_IL2540157	ENSG00000115758
NOL10_IL2540210	ENSG00000115761
ATP6V1C2_IL2469529	ENSG00000143870
C2orf50_IL2469696	ENSG00000150873
PQLC3_IL2469711	ENSG00000162976
ROCK2_IL2540477	ENSG00000134318
E2F6_IL2540578	ENSG00000169016
GREB1_IL2469825	ENSG00000196208
LPIN1_IL2469910	ENSG00000134324
NBAS_IL2541230	ENSG00000151779
DDX1_IL2470654	ENSG00000079785
MYCNOS_IL2541523	ENSG00000134323
FAM49A_IL2541699	ENSG00000197872
SMC6_IL2541944	ENSG00000163029
GEN1_IL2471316	ENSG00000178295
RDH14_IL2542226	ENSG00000240857
WDR35_IL2542651	ENSG00000118965
LAPTM4A_IL2542737	ENSG00000068697
SDC1_IL2542795	ENSG00000115884
PUM2_IL2542816	ENSG00000055917
RHOB_IL2471978	ENSG00000143878
HS1BP3_IL2542990	ENSG00000118960
GDF7_IL2472054	ENSG00000143869
C2orf43_IL2543066	ENSG00000118961
KLHL29_IL2472651	ENSG00000119771
ATAD2B_IL2544012	ENSG00000119778
UBXN2A_IL2472914	ENSG00000173960
MFSD2B_IL2472955	ENSG00000205639
C2orf44_IL2544164	ENSG00000163026
TP53I3_IL2544201	ENSG00000115129
PFN4_IL2544219	ENSG00000176732
ITSN2_IL2544238	ENSG00000198399
NCOA1_IL2473149	ENSG00000084676
CENPO_IL2473284	ENSG00000138092
DNAJC27_IL2544565	ENSG00000115137
EFR3B_IL2473376	ENSG00000084710
POMC_IL2544625	ENSG00000115138
DNMT3A_IL2544662	ENSG00000119772
DTNB_IL2544781	ENSG00000138101
ASXL2_IL2544925	ENSG00000143970
KIF3C_IL2545007	ENSG00000084731
RAB10_IL2473571	ENSG00000084733
HADHA_IL2545092	ENSG00000084754
HADHB_IL2473735	ENSG00000138029
GPR113_IL2545144	ENSG00000173567
EPT1_IL2473784	ENSG00000138018
OTOF_IL2545200	ENSG00000115155
CENPA_IL2473991	ENSG00000115163
MAPRE3_IL2474071	ENSG00000084764
TMEM214_IL2474105	ENSG00000119777
EMILIN1_IL2474223	ENSG00000138080
KHK_IL2474240	ENSG00000138028
ABHD1_IL2474265	ENSG00000143994
PREB_IL2545509	ENSG00000138073
SLC5A6_IL2545549	ENSG00000138074
