Probe	Ensembl	Correlation
3830274	ENSG00000005469	0.509665946
1410563	ENSG00000152242	0.625754477
290575	ENSG00000174611	0.020587061
5340576	ENSG00000038382	-0.080765228
870326	ENSG00000070269	0.603950945
2710204	ENSG00000166887	0.644201526
1710477	ENSG00000196668	0.730635788
2230491	ENSG00000100138	0.58576589
2360112	ENSG00000164190	0.535026403
3440201	ENSG00000136319	0.193535332
3420612	ENSG00000145649	0.693319652
3440379	ENSG00000186187	0.160591398
1980762	ENSG00000141504	0.407345447
110682	ENSG00000163191	0.558041301
6400368	ENSG00000267266	0.162108952
3930070	ENSG00000087365	0.532846001
7040148	ENSG00000085433	0.395039038
4830010	ENSG00000135093	0.139731493
3870646	ENSG00000115539	0.491121979
5910131	ENSG00000139053	0.205006355
3870102	ENSG00000150540	0.743899413
1430187	ENSG00000160213	0.398680124
6860039	ENSG00000177398	0.035782014
7510497	ENSG00000185986	0.579205958
3780601	ENSG00000227189	0.027956901
5390273	ENSG00000162729	0.434317126
4560110	ENSG00000145050	0.502284475
1780279	ENSG00000171954	0.535000274
2710347	ENSG00000169884	0.33761394
4040386	ENSG00000100342	0.250437744
4280561	ENSG00000138107	0.623700452
4850091	ENSG00000126749	0.660730433
5220575	ENSG00000083642	0.651909952
4060468	ENSG00000120334	0.649156187
6350161	ENSG00000136167	0.561673968
3850021	ENSG00000196954	0.620034508
6550181	ENSG00000130638	0.337183594
7050327	ENSG00000092108	-0.052554836
830619	ENSG00000175197	0.550946387
6040608	ENSG00000163110	0.380439947
3990403	ENSG00000182534	0.630168198
7330068	ENSG00000169976	0.587163992
1660397	ENSG00000166888	0.759267889
6510475	ENSG00000120662	0.551777979
2850435	ENSG00000196470	0.672431024
6270088	ENSG00000168734	0.498634056
1470102	ENSG00000168903	0.663326485
6250189	ENSG00000146530	0.470546873
1470687	ENSG00000153790	0.087773281
1410609	ENSG00000106789	0.21999871
5960730	ENSG00000136492	0.147729437
3800132	ENSG00000178297	0.419203569
1430280	ENSG00000245848	0.728890337
5080180	ENSG00000130433	0.573149086
3990176	ENSG00000261924	0.07826722
1110048	ENSG00000164106	0.35228844
5900204	ENSG00000198496	-0.177061116
6290598	ENSG00000149483	0.541980164
650369	ENSG00000099341	0.583091548
6180735	ENSG00000197044	0.622991786
3290270	ENSG00000174165	0.726188334
20243	ENSG00000110851	0.150830599
6060392	ENSG00000187815	0.562860105
5490215	ENSG00000105227	0.337131778
6960215	ENSG00000110697	0.65341653
4040719	ENSG00000059769	0.575913577
6650288	ENSG00000116198	0.020335985
4010397	ENSG00000126822	0.619498026
1400348	ENSG00000171596	0.426718236
1660762	ENSG00000179406	0.622104085
3060446	ENSG00000221890	0.246070228
3940678	ENSG00000104388	0.558342739
6420368	ENSG00000013392	0.673043374
770541	ENSG00000149547	0.494272519
7550181	ENSG00000142166	0.417027466
4220753	ENSG00000143786	0.088383237
2680184	ENSG00000166348	0.150954287
2760239	ENSG00000172575	0.647072757
7160433	ENSG00000118900	0.585325722
7050470	ENSG00000106052	0.66910774
6350600	ENSG00000091073	0.67146913
4670390	ENSG00000081041	0.353534371
730100	ENSG00000070010	0.044931357
7550048	ENSG00000167123	0.432203715
5310379	ENSG00000126062	0.608807994
1340176	ENSG00000176659	0.552658494
5870100	ENSG00000144283	-0.035102874
1690360	ENSG00000131650	0.366506449
3420088	ENSG00000148824	0.191368965
3990259	ENSG00000142046	0.728763204
990475	ENSG00000148153	0.724403923
6280242	ENSG00000128951	0.573487987
160615	ENSG00000137563	0.347465325
4590121	ENSG00000256060	0.523635814
4810722	ENSG00000170633	0.211992074
6900070	ENSG00000130167	0.228897304
6220600	ENSG00000142396	-0.231700172
7150167	ENSG00000105854	0.681328508
3800524	ENSG00000166819	0.041025271
1240209	ENSG00000106952	0.556537111
1340241	ENSG00000106804	0.19969739
3840594	ENSG00000130520	0.566708816
2640270	ENSG00000146587	0.576311899
3140403	ENSG00000184271	0.516903058
5870154	ENSG00000070061	0.607765209
3140056	ENSG00000116478	0.457532196
1940102	ENSG00000116675	-0.03917948
670059	ENSG00000165238	0.273856431
3180706	ENSG00000165271	0.643082298
6450600	ENSG00000130876	0.278087443
520376	ENSG00000187049	0.29390801
2320470	ENSG00000085760	0.073863482
670609	ENSG00000129472	0.455618596
520114	ENSG00000059691	0.514278419
6960446	ENSG00000260572	0.216453221
3140039	ENSG00000100916	0.654354983
1090468	ENSG00000160799	0.604734005
990239	ENSG00000175538	0.588779457
2100402	ENSG00000132600	0.297360495
7570671	ENSG00000059145	0.292665512
6370477	ENSG00000167220	0.534369249
1570433	ENSG00000165219	0.532563671
1710170	ENSG00000248044	-0.04912572
3890372	ENSG00000136982	-0.116780896
1410440	ENSG00000129946	0.277328137
940041	ENSG00000128791	0.762151116
1010487	ENSG00000159388	0.299058384
6980086	ENSG00000235865	0.01221304
6520243	ENSG00000088812	0.315397049
4640743	ENSG00000117519	0.670236986
3520463	ENSG00000153814	0.601699713
620450	ENSG00000136104	0.188752288
1820193	ENSG00000231560	-0.121986087
3170356	ENSG00000135253	0.137892509
840519	ENSG00000116396	0.20568158
2100435	ENSG00000179913	-0.065659008
5960747	ENSG00000132274	0.512710453
2750168	ENSG00000221838	0.106262783
3120162	ENSG00000148218	0.204286168
990167	ENSG00000162642	0.677855862
1010465	ENSG00000107745	0.679051017
4040504	ENSG00000137054	0.698143062
2480075	ENSG00000166669	0.635250473
6760181	ENSG00000206535	-0.233444095
6860471	ENSG00000101493	0.595693706
1740392	ENSG00000145781	0.758094041
380427	ENSG00000176092	0.215407838
1470551	ENSG00000091490	0.605851978
5340300	ENSG00000131023	0.610736178
1010139	ENSG00000183722	0.080661344
1230347	ENSG00000142599	0.714634819
2340220	ENSG00000196352	0.570384666
5340603	ENSG00000152348	0.259914793
4120192	ENSG00000172828	0.143334443
4070598	ENSG00000151893	0.341170091
3290307	ENSG00000197046	0.035978563
5890187	ENSG00000246084	0.362881147
5890687	ENSG00000171877	0.043921529
3180278	ENSG00000131558	0.266912512
7510164	ENSG00000198794	0.309722267
5810632	ENSG00000100220	0.451661124
7320441	ENSG00000135245	0.068819319
6760008	ENSG00000113758	0.634605205
2190414	ENSG00000132142	0.4343491
2690379	ENSG00000123843	0.436401342
430438	ENSG00000225783	0.578045819
240435	ENSG00000037637	0.19569319
1230458	ENSG00000104964	0.646624609
2070309	ENSG00000164823	0.652718453
4180619	ENSG00000134375	0.291084762
6520209	ENSG00000269120	0.242125071
3840717	ENSG00000108798	0.530132648
4210138	ENSG00000112167	0.372401261
770379	ENSG00000113593	0.672479847
7050576	ENSG00000149600	0.516210752
4200041	ENSG00000139547	0.345095463
3190324	ENSG00000235172	0.125769513
4610767	ENSG00000198841	0.430127693
2230343	ENSG00000183155	-0.010607832
620228	ENSG00000003509	0.5808381
6860653	ENSG00000134248	0.319935203
3890600	ENSG00000130726	0.687901356
1110288	ENSG00000109771	-0.088615834
5390041	ENSG00000110171	0.226988979
6270634	ENSG00000189077	0.718590737
4490735	ENSG00000170871	0.633378375
1850347	ENSG00000101003	-0.165291913
2810692	ENSG00000167676	0.702593286
5700603	ENSG00000135749	0.508586376
7160228	ENSG00000124067	0.130506238
4670181	ENSG00000197653	0.065528233
6650672	ENSG00000171291	0.67983293
7560615	ENSG00000122644	0.469104412
6100497	ENSG00000108840	0.369423076
4490324	ENSG00000103056	0.199280761
1070717	ENSG00000173862	0.292073434
4760112	ENSG00000241468	0.446894882
540452	ENSG00000185420	0.308098373
2630020	ENSG00000196284	0.47191165
6130193	ENSG00000110108	0.63532884
6840753	ENSG00000100596	0.492930983
770411	ENSG00000043143	0.582232041
2850398	ENSG00000270149	0.196982071
150047	ENSG00000092010	0.298719326
2750598	ENSG00000186106	0.720984717
3140537	ENSG00000168904	0.527339396
5820220	ENSG00000100288	0.133887872
1230544	ENSG00000122042	0.614523009
2320286	ENSG00000008083	0.649113216
520164	ENSG00000114923	0.23991749
4780187	ENSG00000163590	0.340489961
4060242	ENSG00000237886	0.576984471
1580427	ENSG00000112304	0.366469623
3930703	ENSG00000160193	0.639517508
4890408	ENSG00000100417	0.39150143
2970356	ENSG00000006534	0.788881361
7380747	ENSG00000234043	0.390860054
2650092	ENSG00000161677	0.433679854
6350333	ENSG00000005075	0.547156834
2850497	ENSG00000172732	0.561421793
7380280	ENSG00000140548	0.292493152
10523	ENSG00000010626	0.468003042
5130634	ENSG00000149639	0.08038407
730288	ENSG00000136152	0.515128842
1190673	ENSG00000114988	0.435846565
6370243	ENSG00000216937	0.145983405
4180239	ENSG00000162241	0.677633622
6900053	ENSG00000166387	0.367197165
2350333	ENSG00000136478	0.400714503
870601	ENSG00000163781	0.588758447
20451	ENSG00000103313	0.63207308
670561	ENSG00000109016	0.645934431
7610528	ENSG00000105708	0.147200672
4890092	ENSG00000182173	0.686426348
5700196	ENSG00000050130	0.718541353
1400768	ENSG00000151773	-0.187597408
4010753	ENSG00000177105	0.737286211
3610048	ENSG00000105197	0.042735348
6760750	ENSG00000128283	0.29623898
1230292	ENSG00000164758	0.361248305
4900307	ENSG00000159784	0.352988716
7380243	ENSG00000184988	0.589850376
5860369	ENSG00000102763	0.562276401
3060072	ENSG00000088002	0.301233694
3940050	ENSG00000225177	0.675890554
5310369	ENSG00000145220	0.509412518
4890093	ENSG00000060762	0.43340595
1410528	ENSG00000105171	-0.011173685
3610156	ENSG00000006837	0.589412145
4540072	ENSG00000175643	0.588596138
450253	ENSG00000169398	0.499373989
5960114	ENSG00000130312	0.523022637
4040753	ENSG00000143995	0.614543268
4640347	ENSG00000123684	0.720669412
7320348	ENSG00000150048	0.400807382
5220612	ENSG00000134463	0.667617435
7050328	ENSG00000168758	0.499124131
2900692	ENSG00000177602	0.205636637
5670377	ENSG00000060140	0.439478209
840356	ENSG00000163545	0.725058635
4590110	ENSG00000184640	0.434462199
1570484	ENSG00000169136	0.709515482
6020132	ENSG00000112782	0.321977859
1070224	ENSG00000197927	0.339714739
3800707	ENSG00000132953	0.525823468
2650164	ENSG00000172456	0.265789946
990202	ENSG00000124164	-0.018833857
1710113	ENSG00000235194	0.623880189
6940553	ENSG00000063015	0.032659365
2260296	ENSG00000176700	0.337391243
7200435	ENSG00000183734	0.710434293
7650152	ENSG00000204628	0.258965837
5910632	ENSG00000082014	0.698020452
7650148	ENSG00000262155	-0.096447341
6130161	ENSG00000089280	0.318600025
3830025	ENSG00000142875	0.722717309
5270095	ENSG00000175894	0.21007971
1940608	ENSG00000197713	0.672535879
4590044	ENSG00000100379	0.150420147
6250192	ENSG00000163359	0.40513402
2070575	ENSG00000170017	0.613504941
1440433	ENSG00000196890	0.344053816
6020008	ENSG00000146205	0.22964823
4860563	ENSG00000004779	0.077102899
20431	ENSG00000171163	0.694448687
4250181	ENSG00000070367	0.661610746
2070368	ENSG00000188229	0.637077147
3180402	ENSG00000111906	0.633420483
6510754	ENSG00000165092	0.561542495
1190364	ENSG00000155760	0.07290794
2750332	ENSG00000198948	0.273548188
4860689	ENSG00000148297	0.475229866
2070019	ENSG00000033178	0.64937281
2480577	ENSG00000184588	0.61007787
1170446	ENSG00000188938	0.361016991
4050196	ENSG00000120925	0.563709863
7550523	ENSG00000157657	0.145216139
5910195	ENSG00000119446	0.641971767
990349	ENSG00000140563	0.515109212
7160598	ENSG00000132464	-0.073734136
2450554	ENSG00000168214	0.594808178
5570446	ENSG00000153531	0.173648907
1510020	ENSG00000077454	0.606903049
2680278	ENSG00000166801	0.48352883
4200025	ENSG00000184232	0.699406239
7650458	ENSG00000140259	0.151872641
6220494	ENSG00000163121	0.336353781
4260278	ENSG00000149418	0.446125669
4050768	ENSG00000180767	0.708743943
5960735	ENSG00000224420	0.50209154
6220477	ENSG00000140455	0.604205258
380014	ENSG00000125454	0.505699222
6420243	ENSG00000197937	0.581886964
6020398	ENSG00000128928	0.269612908
6940541	ENSG00000159873	0.656436652
1820097	ENSG00000119725	0.12819035
4860278	ENSG00000179846	0.421458434
10546	ENSG00000138326	0.502135947
6770719	ENSG00000150907	0.326030366
5670669	ENSG00000176454	0.595938503
2230253	ENSG00000213638	0.65220493
6380402	ENSG00000131018	0.29133746
70689	ENSG00000109919	0.243979876
7560452	ENSG00000006530	0.681372838
360753	ENSG00000075975	0.481126669
3310451	ENSG00000165282	0.461364482
3130735	ENSG00000135314	0.291528948
6280093	ENSG00000162415	0.636281965
6250180	ENSG00000140382	-0.180391614
770382	ENSG00000126091	0.5841623
7210725	ENSG00000162910	0.706396066
1710465	ENSG00000189164	0.262837689
2600014	ENSG00000101624	0.429805096
3180632	ENSG00000179240	-0.186455642
1780224	ENSG00000196872	0.3969317
2570291	ENSG00000159128	0.706350459
4760010	ENSG00000172819	0.095543307
1170246	ENSG00000164949	0.104728062
3850722	ENSG00000226479	0.661613229
1190445	ENSG00000025772	0.559854421
430050	ENSG00000095739	0.110412085
1690400	ENSG00000203697	0.336667152
7330019	ENSG00000170180	0.289789933
4490367	ENSG00000132470	0.353829352
4830291	ENSG00000156876	0.707194053
2340370	ENSG00000196747	0.046390403
5080131	ENSG00000008394	0.688772459
5360411	ENSG00000151332	0.722780627
5820333	ENSG00000166133	0.601743853
2000328	ENSG00000106290	0.405923754
6770754	ENSG00000073169	0.723899883
2510082	ENSG00000174500	0.65773261
580240	ENSG00000168026	0.212377728
5670465	ENSG00000148926	0.758202577
1090288	ENSG00000164751	0.598061626
4590133	ENSG00000169129	0.33833812
5270148	ENSG00000100558	0.558940965
6520129	ENSG00000163848	0.12135752
940497	ENSG00000114124	0.104649768
2650414	ENSG00000186318	0.272977138
2640504	ENSG00000172653	0.506337869
6650433	ENSG00000137076	0.632676048
6590347	ENSG00000104154	-0.023917795
3830743	ENSG00000130720	0.417723242
1980743	ENSG00000179362	0.022530763
6900040	ENSG00000213020	0.576261047
380056	ENSG00000170340	0.547826176
7200392	ENSG00000108561	0.606211414
7200719	ENSG00000143624	0.702636261
6380411	ENSG00000161405	0.575472088
4730324	ENSG00000123500	0.282414532
6770131	ENSG00000102837	0.616269661
6380079	ENSG00000189319	0.65661433
4050463	ENSG00000150433	0.424198182
7330575	ENSG00000179454	0.163024796
7510719	ENSG00000056972	0.487302012
4260767	ENSG00000185245	0.696216528
360537	ENSG00000183092	0.313687814
7160382	ENSG00000173960	-0.096849208
6580450	ENSG00000119866	0.576385443
1260315	ENSG00000260276	0.433308539
870484	ENSG00000135537	0.386283287
4860537	ENSG00000092068	0.597002069
1440564	ENSG00000020633	0.610143616
4250711	ENSG00000116729	0.787826182
2230451	ENSG00000270076	0.14880396
3460056	ENSG00000135778	0.43701253
3870301	ENSG00000120896	0.62419137
3800762	ENSG00000169967	0.579908603
6270037	ENSG00000107263	0.427266511
1430204	ENSG00000153179	0.329276082
6860491	ENSG00000170629	0.276791807
5340458	ENSG00000130305	0.505093334
6900348	ENSG00000228695	0.089956196
4050382	ENSG00000156026	0.544962956
520014	ENSG00000105655	0.453165255
6400646	ENSG00000175602	0.598531422
3170180	ENSG00000157890	0.057065524
20609	ENSG00000174669	0.595939493
1500192	ENSG00000181218	0.431500942
630142	ENSG00000183386	0.770914238
240156	ENSG00000159256	0.721847552
1240270	ENSG00000164715	0.364285896
1410289	ENSG00000185920	0.252059166
2810246	ENSG00000213626	0.72683761
6590632	ENSG00000128039	-0.084481211
4570142	ENSG00000184967	0.547541737
730253	ENSG00000108296	0.425979026
6660753	ENSG00000139620	0.630555026
240682	ENSG00000186352	0.06556086
2900754	ENSG00000057468	-0.128395595
630356	ENSG00000183283	0.46647366
5900497	ENSG00000120594	0.715802792
6760154	ENSG00000197119	0.58101713
7160239	ENSG00000125740	0.487735572
2000504	ENSG00000024862	0.169145674
4890100	ENSG00000138670	0.013621417
7330292	ENSG00000163520	0.466847237
6550279	ENSG00000213366	0.436571603
3930113	ENSG00000149016	0.535248874
2100347	ENSG00000126746	0.445525319
6760706	ENSG00000055732	0.342001754
3290706	ENSG00000173933	-0.01040376
4200204	ENSG00000203993	0.376078176
2320653	ENSG00000121310	0.629431003
770221	ENSG00000196227	0.438365633
1850139	ENSG00000170956	0.693802499
1090221	ENSG00000155975	0.631806922
5260390	ENSG00000162490	0.563228574
6040601	ENSG00000075340	0.06304925
3840356	ENSG00000154370	0.697669941
6270603	ENSG00000081386	0.476655859
3130593	ENSG00000165685	0.169059526
6130370	ENSG00000149231	0.493134192
6110187	ENSG00000070770	0.546498659
1440020	ENSG00000167508	0.679090773
6200431	ENSG00000142208	0.653796044
2760292	ENSG00000186298	0.75587096
3360112	ENSG00000135048	0.341036414
6560291	ENSG00000064763	0.682998067
3120053	ENSG00000134709	0.454584444
1690050	ENSG00000110881	0.303560021
150020	ENSG00000198858	0.670570229
2350189	ENSG00000117226	0.550285981
430239	ENSG00000115216	0.644460776
6200086	ENSG00000197746	0.597560698
6660092	ENSG00000164615	0.474951697
5050370	ENSG00000163154	0.677215409
6060477	ENSG00000062370	-0.004094001
3450592	ENSG00000168228	-0.230934918
3060438	ENSG00000122966	0.090360031
6110041	ENSG00000078900	0.078937292
2450064	ENSG00000116044	0.586684979
6420592	ENSG00000137731	0.428623663
5890601	ENSG00000165861	0.36051312
5290161	ENSG00000186594	0.649846664
6760719	ENSG00000138080	0.312021319
2810315	ENSG00000197956	0.622679503
4180379	ENSG00000061936	0.516657266
3610398	ENSG00000132763	0.335995271
3120554	ENSG00000179943	0.61125656
990114	ENSG00000163001	0.715071753
2450239	ENSG00000138741	0.09727708
6510309	ENSG00000102886	0.188052746
7560315	ENSG00000153157	0.002664237
2320673	ENSG00000186812	0.237543882
1470598	ENSG00000041880	0.607286458
670128	ENSG00000170325	0.636865014
6840280	ENSG00000104695	0.514332501
430242	ENSG00000114956	0.416360092
4570369	ENSG00000176953	0.462991598
1510605	ENSG00000138669	0.207964146
4260086	ENSG00000236778	0.212828786
4210619	ENSG00000116824	0.634910894
3710035	ENSG00000133401	0.219266429
6900543	ENSG00000186642	0.315089598
2640619	ENSG00000167232	0.539894044
2570309	ENSG00000196268	0.638935872
1170619	ENSG00000123349	0.519582364
4560164	ENSG00000196923	0.774247238
3140524	ENSG00000164134	0.63161973
6760546	ENSG00000163659	0.600641675
5290692	ENSG00000121073	0.46916261
780392	ENSG00000176148	-0.034782772
650646	ENSG00000124574	0.510211064
150494	ENSG00000065320	0.005442769
7550066	ENSG00000153208	0.596739336
6760255	ENSG00000070444	0.697087816
6280037	ENSG00000136448	0.563067749
6590438	ENSG00000134193	0.426363258
4760521	ENSG00000110756	0.414247323
4200626	ENSG00000120656	0.349752439
5340327	ENSG00000184708	0.252294323
7160270	ENSG00000100632	0.479433292
5550612	ENSG00000143158	0.412109726
2230397	ENSG00000184470	0.676732258
4150072	ENSG00000141519	0.209240573
150504	ENSG00000133805	0.31771865
7570014	ENSG00000178209	0.174680423
4640646	ENSG00000107819	0.264635415
5570110	ENSG00000100106	0.782760438
4070088	ENSG00000100528	0.772474907
7050139	ENSG00000235859	-0.101909918
5290193	ENSG00000168301	0.633290137
4210280	ENSG00000104324	0.682729025
4670519	ENSG00000129187	0.624749538
2230377	ENSG00000100726	0.522664799
1580221	ENSG00000248677	0.14458319
1820543	ENSG00000131116	0.608523905
4540064	ENSG00000185504	0.652503166
1470746	ENSG00000070159	-0.009159313
2940577	ENSG00000126803	0.126276475
6330187	ENSG00000120756	0.5883782
1770168	ENSG00000157303	0.595598324
1070762	ENSG00000134222	0.569819899
5220142	ENSG00000182541	0.511469919
2340632	ENSG00000132849	0.404511135
5720639	ENSG00000131771	0.513810709
1300059	ENSG00000198060	0.523460446
60554	ENSG00000136040	0.726890286
830348	ENSG00000248746	0.239636488
2490204	ENSG00000151576	0.556840108
2970452	ENSG00000128165	0.299787095
2710605	ENSG00000157827	0.566357811
5340129	ENSG00000151632	0.203813826
3400300	ENSG00000082153	0.543519977
3710088	ENSG00000170917	0.362044991
510341	ENSG00000136451	0.304071631
6900600	ENSG00000182544	0.655662295
6370196	ENSG00000116221	0.628071121
6180446	ENSG00000117450	0.510048888
4060465	ENSG00000135835	0.043400228
5860253	ENSG00000135541	0.556871508
4120673	ENSG00000106785	0.231758317
5720424	ENSG00000099250	0.586642298
5420068	ENSG00000100319	0.530113136
2070291	ENSG00000079739	0.476484987
6100014	ENSG00000136522	0.489093396
3850112	ENSG00000162444	0.627597242
6110259	ENSG00000188760	0.084682105
5360300	ENSG00000159374	0.293992945
4040491	ENSG00000150093	0.020077335
1510424	ENSG00000163993	0.688803098
6100360	ENSG00000172927	0.181313628
7650209	ENSG00000104081	0.644930754
2190538	ENSG00000107815	0.701062065
6200435	ENSG00000198580	-0.082761475
2140154	ENSG00000166347	0.687329639
130519	ENSG00000170581	0.573527013
1300402	ENSG00000099899	0.368898121
6110634	ENSG00000107566	0.305406492
7100767	ENSG00000168260	0.175246613
7320110	ENSG00000196821	0.676325405
3140653	ENSG00000159761	0.226828081
2320367	ENSG00000186010	0.706277572
1400309	ENSG00000156639	0.722768633
5050347	ENSG00000110448	0.750703102
70484	ENSG00000162482	0.416693234
6380102	ENSG00000130270	0.160189625
5690609	ENSG00000130844	0.557139872
2750092	ENSG00000091129	0.670146519
4860327	ENSG00000048991	0.499572374
1820594	ENSG00000113070	0.395446967
780373	ENSG00000185220	0.734767112
4250364	ENSG00000164120	0.562091513
270379	ENSG00000133460	0.470669175
4150564	ENSG00000014123	0.709401119
3180528	ENSG00000100985	0.762553657
450082	ENSG00000188130	0.120106163
3290632	ENSG00000143190	0.283728259
1450484	ENSG00000197697	0.512862642
1440341	ENSG00000159189	0.61769487
3120279	ENSG00000106617	0.694977419
1740435	ENSG00000119862	0.572285488
1340427	ENSG00000159069	0.729651924
2490343	ENSG00000125388	0.173892768
1980291	ENSG00000085999	0.106848018
2510181	ENSG00000174456	0.252671087
3850097	ENSG00000172932	0.502813388
1110465	ENSG00000175155	0.497017396
4210215	ENSG00000112902	0.08743328
1580059	ENSG00000163013	0.25820046
3120576	ENSG00000113141	0.157871714
1340400	ENSG00000198937	0.674743944
2000093	ENSG00000160224	0.221524065
3460215	ENSG00000080298	0.665719349
1050280	ENSG00000254432	-0.040777252
5570669	ENSG00000101346	0.25525586
6330369	ENSG00000198198	0.203876114
6660626	ENSG00000169925	0.241060626
3400451	ENSG00000186185	0.093570774
7320551	ENSG00000254087	0.754708028
3930040	ENSG00000150938	0.213463248
5810750	ENSG00000145439	0.679501852
4480576	ENSG00000095794	0.364322466
1410091	ENSG00000169814	0.303902245
4280722	ENSG00000176986	0.547780507
430204	ENSG00000134323	0.204219296
5290086	ENSG00000122642	0.096583445
5310722	ENSG00000154928	0.579118299
6980750	ENSG00000132356	0.629665773
150315	ENSG00000156265	0.624039909
3400091	ENSG00000011478	0.352237524
4780129	ENSG00000117724	0.421475374
7160220	ENSG00000118777	0.105392377
3060044	ENSG00000215447	0.036272835
5220132	ENSG00000170502	0.488811278
5900491	ENSG00000196378	0.369572063
630110	ENSG00000139531	0.597990771
6350184	ENSG00000026036	0.356489993
2640100	ENSG00000061987	0.721766692
1580296	ENSG00000152404	0.741604434
7160292	ENSG00000157350	0.666002258
5490008	ENSG00000171490	0.501985483
4220692	ENSG00000157985	0.689317319
6380709	ENSG00000185917	0.076386611
1740458	ENSG00000180354	0.617835664
7330671	ENSG00000128383	0.228262135
2140743	ENSG00000166153	0.0515838
6100767	ENSG00000159346	0.609310869
5900414	ENSG00000010361	0.614953522
6180164	ENSG00000148680	0.216678276
6060661	ENSG00000213937	0.6486236
2260092	ENSG00000197768	0.40524719
430209	ENSG00000123213	0.516592972
6580397	ENSG00000249485	0.414187288
4480368	ENSG00000135211	0.20125104
1570653	ENSG00000106479	0.036662496
1500148	ENSG00000100324	0.661509185
7320592	ENSG00000072518	0.546294413
3390435	ENSG00000007314	0.15666351
3830538	ENSG00000104957	0.488095841
6960372	ENSG00000097033	0.621959882
630088	ENSG00000130413	-0.298490245
1240736	ENSG00000111358	0.600118264
6200670	ENSG00000134324	0.691664022
990647	ENSG00000249859	0.314737151
2850162	ENSG00000081913	0.407838508
3190133	ENSG00000213362	0.067090615
4920097	ENSG00000236882	0.404742021
940020	ENSG00000133706	0.650886743
1500309	ENSG00000242094	0.148515676
7150019	ENSG00000162745	0.135910724
6330438	ENSG00000164050	0.164567725
3990170	ENSG00000165949	0.584269146
6520598	ENSG00000197496	0.269670485
7200356	ENSG00000004142	0.109562548
7330270	ENSG00000101544	0.539003075
1780068	ENSG00000166484	0.597964297
7380180	ENSG00000112195	0.673991961
830189	ENSG00000100603	0.078723806
630626	ENSG00000175787	-0.008689213
6020736	ENSG00000186591	0.39646599
2710286	ENSG00000123384	0.627753967
2750463	ENSG00000177359	0.13024488
6550079	ENSG00000151914	0.269278564
3290288	ENSG00000109265	0.014145812
1190626	ENSG00000015171	0.737458859
4200703	ENSG00000198752	0.168773362
5900364	ENSG00000180672	0.035748758
6520026	ENSG00000104805	0.684999295
2640706	ENSG00000182208	0.638926988
3370189	ENSG00000004059	0.653804532
5130735	ENSG00000255559	0.099133973
1770598	ENSG00000134539	0.744540992
2060139	ENSG00000076108	0.150634526
3830767	ENSG00000237638	0.06738216
5670093	ENSG00000127884	0.674480064
6560482	ENSG00000096093	0.289545791
870220	ENSG00000167554	0.307682968
2710475	ENSG00000136045	0.595685767
5900445	ENSG00000101199	0.707676817
6290747	ENSG00000154146	0.667589992
240730	ENSG00000100056	0.457234291
770746	ENSG00000244405	0.247841868
6250184	ENSG00000126882	0.62925857
1510440	ENSG00000132383	0.445756906
60670	ENSG00000079257	0.487169483
7040307	ENSG00000101019	0.406768227
7400008	ENSG00000010282	0.172289092
1850746	ENSG00000143420	-0.213391555
770044	ENSG00000141665	0.626014736
1470543	ENSG00000075426	0.664369731
2760390	ENSG00000124151	0.401272075
2060201	ENSG00000125966	0.202672081
4730670	ENSG00000001084	0.595831004
50343	ENSG00000123358	0.213852541
1240379	ENSG00000137124	0.270156644
2650706	ENSG00000102871	0.586459511
6650086	ENSG00000105656	0.663840635
5550086	ENSG00000013523	0.32816307
3850494	ENSG00000164970	0.632034445
6580577	ENSG00000138668	0.209640467
6860377	ENSG00000120129	0.700123408
1440397	ENSG00000123600	0.262999799
50187	ENSG00000062485	-0.019365201
6280278	ENSG00000162298	0.355913927
630553	ENSG00000257108	0.167434572
6280014	ENSG00000164440	0.296905776
5820142	ENSG00000176715	0.197848664
3830059	ENSG00000015153	0.320639289
2570037	ENSG00000126804	0.348379483
50307	ENSG00000158769	0.639495719
6590674	ENSG00000137074	0.428688884
4200367	ENSG00000185614	0.579311055
3520601	ENSG00000005381	0.699719142
5720056	ENSG00000133398	0.537122866
3400360	ENSG00000166974	0.640624519
4070538	ENSG00000042088	0.577128788
7000286	ENSG00000139324	0.719142122
6400639	ENSG00000140443	0.642250863
20129	ENSG00000169442	0.457053736
2970079	ENSG00000160218	0.507013339
6980039	ENSG00000186501	0.642172757
4220259	ENSG00000101160	0.686711328
5050575	ENSG00000196372	0.388946151
3800477	ENSG00000226508	-0.110178912
4670288	ENSG00000174485	0.650916833
3130184	ENSG00000100320	-0.04795265
1110228	ENSG00000181264	0.18801146
6220368	ENSG00000143157	0.251148315
7150070	ENSG00000132694	0.595026003
4830021	ENSG00000138430	0.243063327
4230626	ENSG00000163932	0.766337852
2340441	ENSG00000254827	0.503622204
620544	ENSG00000229391	-0.085829799
4730598	ENSG00000181754	0.480138135
2570343	ENSG00000140992	0.081593461
10184	ENSG00000012232	0.701692486
6100484	ENSG00000130598	0.648053894
6350376	ENSG00000175274	0.724256558
110725	ENSG00000266312	0.085213245
3450056	ENSG00000227372	0.468803408
6060026	ENSG00000144369	-0.098803039
6550703	ENSG00000176871	0.28798724
1580309	ENSG00000140264	0.522091807
3360446	ENSG00000147421	0.233275565
510452	ENSG00000189283	0.76072125
4220327	ENSG00000204316	0.584772258
