Probe	Ensembl	Correlation
ENSG00000150093	ENSG00000150093	1
ENSG00000150459	ENSG00000150459	1
ENSG00000150977	ENSG00000150977	1
ENSG00000151148	ENSG00000151148	1
ENSG00000151461	ENSG00000151461	1
ENSG00000151465	ENSG00000151465	1
ENSG00000151893	ENSG00000151893	1
ENSG00000151923	ENSG00000151923	1
ENSG00000152022	ENSG00000152022	1
ENSG00000152061	ENSG00000152061	1
ENSG00000152102	ENSG00000152102	1
ENSG00000152127	ENSG00000152127	1
ENSG00000152223	ENSG00000152223	1
ENSG00000152229	ENSG00000152229	1
ENSG00000152332	ENSG00000152332	1
ENSG00000152520	ENSG00000152520	1
ENSG00000152804	ENSG00000152804	1
ENSG00000152818	ENSG00000152818	1
ENSG00000153029	ENSG00000153029	1
ENSG00000153066	ENSG00000153066	1
ENSG00000153094	ENSG00000153094	1
ENSG00000153147	ENSG00000153147	1
ENSG00000153201	ENSG00000153201	1
ENSG00000153207	ENSG00000153207	1
ENSG00000153250	ENSG00000153250	1
ENSG00000153283	ENSG00000153283	1
ENSG00000153317	ENSG00000153317	1
ENSG00000153406	ENSG00000153406	1
ENSG00000153551	ENSG00000153551	1
ENSG00000153560	ENSG00000153560	1
ENSG00000153561	ENSG00000153561	1
ENSG00000154122	ENSG00000154122	1
ENSG00000154144	ENSG00000154144	1
ENSG00000154217	ENSG00000154217	1
ENSG00000154222	ENSG00000154222	1
ENSG00000154305	ENSG00000154305	1
ENSG00000154370	ENSG00000154370	1
ENSG00000154473	ENSG00000154473	1
ENSG00000154518	ENSG00000154518	1
ENSG00000154767	ENSG00000154767	1
ENSG00000154803	ENSG00000154803	1
ENSG00000154822	ENSG00000154822	1
ENSG00000154889	ENSG00000154889	1
ENSG00000154978	ENSG00000154978	1
ENSG00000155096	ENSG00000155096	1
ENSG00000155097	ENSG00000155097	1
ENSG00000155229	ENSG00000155229	1
ENSG00000155256	ENSG00000155256	1
ENSG00000155287	ENSG00000155287	1
ENSG00000155363	ENSG00000155363	1
ENSG00000155366	ENSG00000155366	1
ENSG00000155506	ENSG00000155506	1
ENSG00000155508	ENSG00000155508	1
ENSG00000155660	ENSG00000155660	1
ENSG00000155827	ENSG00000155827	1
ENSG00000155849	ENSG00000155849	1
ENSG00000155876	ENSG00000155876	1
ENSG00000156030	ENSG00000156030	1
ENSG00000156052	ENSG00000156052	1
ENSG00000156273	ENSG00000156273	1
ENSG00000156304	ENSG00000156304	1
ENSG00000156642	ENSG00000156642	1
ENSG00000156711	ENSG00000156711	1
ENSG00000156738	ENSG00000156738	1
ENSG00000156873	ENSG00000156873	1
ENSG00000156875	ENSG00000156875	1
ENSG00000156931	ENSG00000156931	1
ENSG00000156983	ENSG00000156983	1
ENSG00000157020	ENSG00000157020	1
ENSG00000157106	ENSG00000157106	1
ENSG00000157216	ENSG00000157216	1
ENSG00000157303	ENSG00000157303	1
ENSG00000157538	ENSG00000157538	1
ENSG00000157540	ENSG00000157540	1
ENSG00000157557	ENSG00000157557	1
ENSG00000157837	ENSG00000157837	1
ENSG00000157881	ENSG00000157881	1
ENSG00000157933	ENSG00000157933	1
ENSG00000158417	ENSG00000158417	1
ENSG00000158435	ENSG00000158435	1
ENSG00000158473	ENSG00000158473	1
ENSG00000158545	ENSG00000158545	1
ENSG00000158552	ENSG00000158552	1
ENSG00000158555	ENSG00000158555	1
ENSG00000158604	ENSG00000158604	1
ENSG00000158615	ENSG00000158615	1
ENSG00000158669	ENSG00000158669	1
ENSG00000158769	ENSG00000158769	1
ENSG00000158796	ENSG00000158796	1
ENSG00000158805	ENSG00000158805	1
ENSG00000158828	ENSG00000158828	1
ENSG00000158850	ENSG00000158850	1
ENSG00000158863	ENSG00000158863	1
ENSG00000159111	ENSG00000159111	1
ENSG00000159176	ENSG00000159176	1
ENSG00000159216	ENSG00000159216	1
ENSG00000159348	ENSG00000159348	1
ENSG00000159363	ENSG00000159363	1
ENSG00000159399	ENSG00000159399	1
ENSG00000159461	ENSG00000159461	1
ENSG00000159618	ENSG00000159618	1
ENSG00000159753	ENSG00000159753	1
ENSG00000159792	ENSG00000159792	1
ENSG00000160087	ENSG00000160087	1
ENSG00000160185	ENSG00000160185	1
ENSG00000160208	ENSG00000160208	1
ENSG00000160218	ENSG00000160218	1
ENSG00000160221	ENSG00000160221	1
ENSG00000160285	ENSG00000160285	1
ENSG00000160294	ENSG00000160294	1
ENSG00000160305	ENSG00000160305	1
ENSG00000160326	ENSG00000160326	1
ENSG00000160404	ENSG00000160404	1
ENSG00000160408	ENSG00000160408	1
ENSG00000160446	ENSG00000160446	1
ENSG00000160551	ENSG00000160551	1
ENSG00000160584	ENSG00000160584	1
ENSG00000160654	ENSG00000160654	1
ENSG00000160679	ENSG00000160679	1
ENSG00000160691	ENSG00000160691	1
ENSG00000160695	ENSG00000160695	1
ENSG00000160703	ENSG00000160703	1
ENSG00000160714	ENSG00000160714	1
ENSG00000160799	ENSG00000160799	1
ENSG00000160877	ENSG00000160877	1
ENSG00000160908	ENSG00000160908	1
ENSG00000161013	ENSG00000161013	1
ENSG00000161021	ENSG00000161021	1
ENSG00000161036	ENSG00000161036	1
ENSG00000161091	ENSG00000161091	1
ENSG00000161202	ENSG00000161202	1
ENSG00000161204	ENSG00000161204	1
ENSG00000161547	ENSG00000161547	1
ENSG00000161618	ENSG00000161618	1
ENSG00000161671	ENSG00000161671	1
ENSG00000161791	ENSG00000161791	1
ENSG00000161904	ENSG00000161904	1
ENSG00000161921	ENSG00000161921	1
ENSG00000161929	ENSG00000161929	1
ENSG00000162144	ENSG00000162144	1
ENSG00000162236	ENSG00000162236	1
ENSG00000162241	ENSG00000162241	1
ENSG00000162298	ENSG00000162298	1
ENSG00000162341	ENSG00000162341	1
ENSG00000162366	ENSG00000162366	1
ENSG00000162368	ENSG00000162368	1
ENSG00000162402	ENSG00000162402	1
ENSG00000162517	ENSG00000162517	1
ENSG00000162521	ENSG00000162521	1
ENSG00000162591	ENSG00000162591	1
ENSG00000162613	ENSG00000162613	1
ENSG00000162654	ENSG00000162654	1
ENSG00000162711	ENSG00000162711	1
ENSG00000162729	ENSG00000162729	1
ENSG00000162734	ENSG00000162734	1
ENSG00000162739	ENSG00000162739	1
ENSG00000162783	ENSG00000162783	1
ENSG00000162892	ENSG00000162892	1
ENSG00000163050	ENSG00000163050	1
ENSG00000163125	ENSG00000163125	1
ENSG00000163156	ENSG00000163156	1
ENSG00000163159	ENSG00000163159	1
ENSG00000163161	ENSG00000163161	1
ENSG00000163166	ENSG00000163166	1
ENSG00000163297	ENSG00000163297	1
ENSG00000163320	ENSG00000163320	1
ENSG00000163348	ENSG00000163348	1
ENSG00000163374	ENSG00000163374	1
ENSG00000163386	ENSG00000163386	1
ENSG00000163412	ENSG00000163412	1
ENSG00000163463	ENSG00000163463	1
ENSG00000163486	ENSG00000163486	1
ENSG00000163527	ENSG00000163527	1
ENSG00000163541	ENSG00000163541	1
ENSG00000163602	ENSG00000163602	1
ENSG00000163625	ENSG00000163625	1
ENSG00000163636	ENSG00000163636	1
ENSG00000163682	ENSG00000163682	1
ENSG00000163694	ENSG00000163694	1
ENSG00000163714	ENSG00000163714	1
ENSG00000163736	ENSG00000163736	1
ENSG00000163737	ENSG00000163737	1
ENSG00000163754	ENSG00000163754	1
ENSG00000163788	ENSG00000163788	1
ENSG00000163812	ENSG00000163812	1
ENSG00000163874	ENSG00000163874	1
ENSG00000163875	ENSG00000163875	1
ENSG00000163946	ENSG00000163946	1
ENSG00000163947	ENSG00000163947	1
ENSG00000163950	ENSG00000163950	1
ENSG00000163960	ENSG00000163960	1
ENSG00000163993	ENSG00000163993	1
ENSG00000164032	ENSG00000164032	1
ENSG00000164048	ENSG00000164048	1
ENSG00000164068	ENSG00000164068	1
ENSG00000164081	ENSG00000164081	1
ENSG00000164086	ENSG00000164086	1
ENSG00000164104	ENSG00000164104	1
ENSG00000164190	ENSG00000164190	1
ENSG00000164307	ENSG00000164307	1
ENSG00000164308	ENSG00000164308	1
ENSG00000164327	ENSG00000164327	1
ENSG00000164442	ENSG00000164442	1
ENSG00000164463	ENSG00000164463	1
ENSG00000164535	ENSG00000164535	1
ENSG00000164543	ENSG00000164543	1
ENSG00000164548	ENSG00000164548	1
ENSG00000164574	ENSG00000164574	1
ENSG00000164609	ENSG00000164609	1
ENSG00000164674	ENSG00000164674	1
ENSG00000164889	ENSG00000164889	1
ENSG00000164897	ENSG00000164897	1
ENSG00000164938	ENSG00000164938	1
ENSG00000164944	ENSG00000164944	1
ENSG00000164985	ENSG00000164985	1
ENSG00000165030	ENSG00000165030	1
ENSG00000165102	ENSG00000165102	1
ENSG00000165219	ENSG00000165219	1
ENSG00000165233	ENSG00000165233	1
ENSG00000165271	ENSG00000165271	1
ENSG00000165272	ENSG00000165272	1
ENSG00000165494	ENSG00000165494	1
ENSG00000165527	ENSG00000165527	1
ENSG00000165609	ENSG00000165609	1
ENSG00000165629	ENSG00000165629	1
ENSG00000165672	ENSG00000165672	1
ENSG00000165688	ENSG00000165688	1
ENSG00000165699	ENSG00000165699	1
ENSG00000165732	ENSG00000165732	1
ENSG00000165782	ENSG00000165782	1
ENSG00000165802	ENSG00000165802	1
ENSG00000165915	ENSG00000165915	1
ENSG00000165916	ENSG00000165916	1
ENSG00000166128	ENSG00000166128	1
ENSG00000166135	ENSG00000166135	1
ENSG00000166164	ENSG00000166164	1
ENSG00000166169	ENSG00000166169	1
ENSG00000166181	ENSG00000166181	1
ENSG00000166197	ENSG00000166197	1
ENSG00000166224	ENSG00000166224	1
ENSG00000166226	ENSG00000166226	1
ENSG00000166233	ENSG00000166233	1
ENSG00000166311	ENSG00000166311	1
ENSG00000166313	ENSG00000166313	1
ENSG00000166337	ENSG00000166337	1
ENSG00000166507	ENSG00000166507	1
ENSG00000166619	ENSG00000166619	1
ENSG00000166750	ENSG00000166750	1
ENSG00000166794	ENSG00000166794	1
ENSG00000166801	ENSG00000166801	1
ENSG00000166847	ENSG00000166847	1
ENSG00000166848	ENSG00000166848	1
ENSG00000166889	ENSG00000166889	1
ENSG00000166908	ENSG00000166908	1
ENSG00000166912	ENSG00000166912	1
ENSG00000166927	ENSG00000166927	1
ENSG00000166949	ENSG00000166949	1
ENSG00000166974	ENSG00000166974	1
ENSG00000167110	ENSG00000167110	1
ENSG00000167118	ENSG00000167118	1
ENSG00000167182	ENSG00000167182	1
ENSG00000167202	ENSG00000167202	1
ENSG00000167207	ENSG00000167207	1
ENSG00000167258	ENSG00000167258	1
ENSG00000167280	ENSG00000167280	1
ENSG00000167286	ENSG00000167286	1
ENSG00000167395	ENSG00000167395	1
ENSG00000167483	ENSG00000167483	1
ENSG00000167528	ENSG00000167528	1
ENSG00000167543	ENSG00000167543	1
ENSG00000167642	ENSG00000167642	1
ENSG00000167645	ENSG00000167645	1
ENSG00000167657	ENSG00000167657	1
ENSG00000167674	ENSG00000167674	1
ENSG00000167699	ENSG00000167699	1
ENSG00000167716	ENSG00000167716	1
ENSG00000167797	ENSG00000167797	1
ENSG00000167815	ENSG00000167815	1
ENSG00000167881	ENSG00000167881	1
ENSG00000167925	ENSG00000167925	1
ENSG00000167967	ENSG00000167967	1
ENSG00000167984	ENSG00000167984	1
ENSG00000167987	ENSG00000167987	1
ENSG00000167995	ENSG00000167995	1
ENSG00000168002	ENSG00000168002	1
ENSG00000168056	ENSG00000168056	1
ENSG00000168090	ENSG00000168090	1
ENSG00000168092	ENSG00000168092	1
ENSG00000168101	ENSG00000168101	1
ENSG00000168137	ENSG00000168137	1
ENSG00000168216	ENSG00000168216	1
ENSG00000168256	ENSG00000168256	1
ENSG00000168259	ENSG00000168259	1
ENSG00000168264	ENSG00000168264	1
ENSG00000168288	ENSG00000168288	1
ENSG00000168291	ENSG00000168291	1
ENSG00000168297	ENSG00000168297	1
ENSG00000168374	ENSG00000168374	1
ENSG00000168404	ENSG00000168404	1
ENSG00000168421	ENSG00000168421	1
ENSG00000168476	ENSG00000168476	1
ENSG00000168710	ENSG00000168710	1
ENSG00000168769	ENSG00000168769	1
ENSG00000168883	ENSG00000168883	1
ENSG00000168884	ENSG00000168884	1
ENSG00000168887	ENSG00000168887	1
ENSG00000168894	ENSG00000168894	1
ENSG00000168936	ENSG00000168936	1
ENSG00000169032	ENSG00000169032	1
ENSG00000169189	ENSG00000169189	1
ENSG00000169230	ENSG00000169230	1
ENSG00000169375	ENSG00000169375	1
ENSG00000169413	ENSG00000169413	1
ENSG00000169499	ENSG00000169499	1
ENSG00000169508	ENSG00000169508	1
ENSG00000169554	ENSG00000169554	1
ENSG00000169567	ENSG00000169567	1
ENSG00000169592	ENSG00000169592	1
ENSG00000169660	ENSG00000169660	1
ENSG00000169692	ENSG00000169692	1
ENSG00000169696	ENSG00000169696	1
ENSG00000169733	ENSG00000169733	1
ENSG00000169738	ENSG00000169738	1
ENSG00000169764	ENSG00000169764	1
ENSG00000169919	ENSG00000169919	1
ENSG00000169967	ENSG00000169967	1
ENSG00000169976	ENSG00000169976	1
ENSG00000170027	ENSG00000170027	1
ENSG00000170190	ENSG00000170190	1
ENSG00000170266	ENSG00000170266	1
ENSG00000170322	ENSG00000170322	1
ENSG00000170445	ENSG00000170445	1
ENSG00000170471	ENSG00000170471	1
ENSG00000170515	ENSG00000170515	1
ENSG00000170525	ENSG00000170525	1
ENSG00000170540	ENSG00000170540	1
ENSG00000170542	ENSG00000170542	1
ENSG00000170606	ENSG00000170606	1
ENSG00000170633	ENSG00000170633	1
ENSG00000170832	ENSG00000170832	1
ENSG00000170852	ENSG00000170852	1
ENSG00000170866	ENSG00000170866	1
ENSG00000170871	ENSG00000170871	1
ENSG00000170873	ENSG00000170873	1
ENSG00000170906	ENSG00000170906	1
ENSG00000171159	ENSG00000171159	1
ENSG00000171161	ENSG00000171161	1
ENSG00000171163	ENSG00000171163	1
ENSG00000171314	ENSG00000171314	1
ENSG00000171456	ENSG00000171456	1
ENSG00000171475	ENSG00000171475	1
ENSG00000171488	ENSG00000171488	1
ENSG00000171634	ENSG00000171634	1
ENSG00000171681	ENSG00000171681	1
ENSG00000171720	ENSG00000171720	1
ENSG00000171791	ENSG00000171791	1
ENSG00000171824	ENSG00000171824	1
ENSG00000171853	ENSG00000171853	1
ENSG00000171860	ENSG00000171860	1
ENSG00000171863	ENSG00000171863	1
ENSG00000171940	ENSG00000171940	1
ENSG00000171988	ENSG00000171988	1
ENSG00000172005	ENSG00000172005	1
ENSG00000172116	ENSG00000172116	1
ENSG00000172322	ENSG00000172322	1
ENSG00000172375	ENSG00000172375	1
ENSG00000172432	ENSG00000172432	1
ENSG00000172466	ENSG00000172466	1
ENSG00000172493	ENSG00000172493	1
ENSG00000172500	ENSG00000172500	1
ENSG00000172530	ENSG00000172530	1
ENSG00000172575	ENSG00000172575	1
ENSG00000172578	ENSG00000172578	1
ENSG00000172732	ENSG00000172732	1
ENSG00000172765	ENSG00000172765	1
ENSG00000172795	ENSG00000172795	1
ENSG00000172830	ENSG00000172830	1
ENSG00000172831	ENSG00000172831	1
ENSG00000172845	ENSG00000172845	1
ENSG00000172939	ENSG00000172939	1
ENSG00000173011	ENSG00000173011	1
ENSG00000173064	ENSG00000173064	1
ENSG00000173083	ENSG00000173083	1
ENSG00000173113	ENSG00000173113	1
ENSG00000173153	ENSG00000173153	1
ENSG00000173209	ENSG00000173209	1
ENSG00000173221	ENSG00000173221	1
ENSG00000173230	ENSG00000173230	1
ENSG00000173473	ENSG00000173473	1
ENSG00000173559	ENSG00000173559	1
ENSG00000173692	ENSG00000173692	1
ENSG00000173726	ENSG00000173726	1
ENSG00000173744	ENSG00000173744	1
ENSG00000173786	ENSG00000173786	1
ENSG00000173846	ENSG00000173846	1
ENSG00000173992	ENSG00000173992	1
ENSG00000174004	ENSG00000174004	1
ENSG00000174130	ENSG00000174130	1
ENSG00000174151	ENSG00000174151	1
ENSG00000174227	ENSG00000174227	1
ENSG00000174437	ENSG00000174437	1
ENSG00000174574	ENSG00000174574	1
ENSG00000174579	ENSG00000174579	1
ENSG00000174652	ENSG00000174652	1
ENSG00000174695	ENSG00000174695	1
ENSG00000174744	ENSG00000174744	1
ENSG00000174780	ENSG00000174780	1
ENSG00000174837	ENSG00000174837	1
ENSG00000174885	ENSG00000174885	1
ENSG00000175029	ENSG00000175029	1
ENSG00000175040	ENSG00000175040	1
ENSG00000175061	ENSG00000175061	1
ENSG00000175130	ENSG00000175130	1
ENSG00000175216	ENSG00000175216	1
ENSG00000175334	ENSG00000175334	1
ENSG00000175348	ENSG00000175348	1
ENSG00000175387	ENSG00000175387	1
ENSG00000175416	ENSG00000175416	1
ENSG00000175538	ENSG00000175538	1
ENSG00000175573	ENSG00000175573	1
ENSG00000175582	ENSG00000175582	1
ENSG00000175634	ENSG00000175634	1
ENSG00000175662	ENSG00000175662	1
ENSG00000175727	ENSG00000175727	1
ENSG00000175756	ENSG00000175756	1
ENSG00000175826	ENSG00000175826	1
ENSG00000175857	ENSG00000175857	1
ENSG00000175931	ENSG00000175931	1
ENSG00000176101	ENSG00000176101	1
ENSG00000176155	ENSG00000176155	1
ENSG00000176248	ENSG00000176248	1
ENSG00000176390	ENSG00000176390	1
ENSG00000176407	ENSG00000176407	1
ENSG00000176444	ENSG00000176444	1
ENSG00000176454	ENSG00000176454	1
ENSG00000176715	ENSG00000176715	1
ENSG00000176783	ENSG00000176783	1
ENSG00000176845	ENSG00000176845	1
ENSG00000176915	ENSG00000176915	1
ENSG00000176953	ENSG00000176953	1
ENSG00000177000	ENSG00000177000	1
ENSG00000177225	ENSG00000177225	1
ENSG00000177302	ENSG00000177302	1
ENSG00000177409	ENSG00000177409	1
ENSG00000177479	ENSG00000177479	1
ENSG00000177565	ENSG00000177565	1
ENSG00000177575	ENSG00000177575	1
ENSG00000177613	ENSG00000177613	1
ENSG00000177628	ENSG00000177628	1
ENSG00000177697	ENSG00000177697	1
ENSG00000177700	ENSG00000177700	1
ENSG00000177728	ENSG00000177728	1
ENSG00000177889	ENSG00000177889	1
ENSG00000177951	ENSG00000177951	1
ENSG00000177981	ENSG00000177981	1
ENSG00000177989	ENSG00000177989	1
ENSG00000178028	ENSG00000178028	1
ENSG00000178035	ENSG00000178035	1
ENSG00000178104	ENSG00000178104	1
ENSG00000178695	ENSG00000178695	1
ENSG00000178741	ENSG00000178741	1
ENSG00000178761	ENSG00000178761	1
ENSG00000178764	ENSG00000178764	1
ENSG00000178802	ENSG00000178802	1
ENSG00000178913	ENSG00000178913	1
ENSG00000178951	ENSG00000178951	1
ENSG00000178971	ENSG00000178971	1
ENSG00000178980	ENSG00000178980	1
ENSG00000178988	ENSG00000178988	1
ENSG00000178996	ENSG00000178996	1
ENSG00000179051	ENSG00000179051	1
ENSG00000179091	ENSG00000179091	1
ENSG00000179094	ENSG00000179094	1
ENSG00000179115	ENSG00000179115	1
ENSG00000179134	ENSG00000179134	1
ENSG00000179361	ENSG00000179361	1
ENSG00000179364	ENSG00000179364	1
ENSG00000179456	ENSG00000179456	1
ENSG00000179562	ENSG00000179562	1
ENSG00000179715	ENSG00000179715	1
ENSG00000179837	ENSG00000179837	1
ENSG00000179918	ENSG00000179918	1
ENSG00000179921	ENSG00000179921	1
ENSG00000179933	ENSG00000179933	1
ENSG00000180354	ENSG00000180354	1
ENSG00000180357	ENSG00000180357	1
ENSG00000180549	ENSG00000180549	1
ENSG00000180739	ENSG00000180739	1
ENSG00000180891	ENSG00000180891	1
ENSG00000180900	ENSG00000180900	1
ENSG00000180901	ENSG00000180901	1
ENSG00000181036	ENSG00000181036	1
ENSG00000181090	ENSG00000181090	1
ENSG00000181381	ENSG00000181381	1
ENSG00000181467	ENSG00000181467	1
ENSG00000181481	ENSG00000181481	1
ENSG00000181523	ENSG00000181523	1
ENSG00000181555	ENSG00000181555	1
ENSG00000181788	ENSG00000181788	1
ENSG00000181817	ENSG00000181817	1
ENSG00000181852	ENSG00000181852	1
ENSG00000181896	ENSG00000181896	1
ENSG00000181929	ENSG00000181929	1
ENSG00000182117	ENSG00000182117	1
ENSG00000182173	ENSG00000182173	1
ENSG00000182199	ENSG00000182199	1
ENSG00000182208	ENSG00000182208	1
ENSG00000182544	ENSG00000182544	1
ENSG00000182551	ENSG00000182551	1
ENSG00000182568	ENSG00000182568	1
ENSG00000182606	ENSG00000182606	1
ENSG00000182670	ENSG00000182670	1
ENSG00000182782	ENSG00000182782	1
ENSG00000182831	ENSG00000182831	1
ENSG00000182871	ENSG00000182871	1
ENSG00000182923	ENSG00000182923	1
ENSG00000182952	ENSG00000182952	1
ENSG00000182957	ENSG00000182957	1
ENSG00000183020	ENSG00000183020	1
ENSG00000183207	ENSG00000183207	1
ENSG00000183386	ENSG00000183386	1
ENSG00000183401	ENSG00000183401	1
ENSG00000183431	ENSG00000183431	1
ENSG00000183484	ENSG00000183484	1
ENSG00000183495	ENSG00000183495	1
ENSG00000183508	ENSG00000183508	1
ENSG00000183530	ENSG00000183530	1
ENSG00000183597	ENSG00000183597	1
ENSG00000183624	ENSG00000183624	1
ENSG00000183625	ENSG00000183625	1
ENSG00000183751	ENSG00000183751	1
ENSG00000183762	ENSG00000183762	1
ENSG00000183864	ENSG00000183864	1
ENSG00000184203	ENSG00000184203	1
ENSG00000184281	ENSG00000184281	1
ENSG00000184381	ENSG00000184381	1
ENSG00000184489	ENSG00000184489	1
ENSG00000184557	ENSG00000184557	1
ENSG00000184588	ENSG00000184588	1
ENSG00000184613	ENSG00000184613	1
ENSG00000184677	ENSG00000184677	1
ENSG00000184682	ENSG00000184682	1
ENSG00000184787	ENSG00000184787	1
ENSG00000184897	ENSG00000184897	1
ENSG00000184900	ENSG00000184900	1
ENSG00000184990	ENSG00000184990	1
ENSG00000185009	ENSG00000185009	1
ENSG00000185024	ENSG00000185024	1
ENSG00000185101	ENSG00000185101	1
ENSG00000185122	ENSG00000185122	1
ENSG00000185324	ENSG00000185324	1
ENSG00000185404	ENSG00000185404	1
ENSG00000185432	ENSG00000185432	1
ENSG00000185504	ENSG00000185504	1
ENSG00000185722	ENSG00000185722	1
ENSG00000185728	ENSG00000185728	1
ENSG00000185745	ENSG00000185745	1
ENSG00000185880	ENSG00000185880	1
ENSG00000185963	ENSG00000185963	1
ENSG00000186001	ENSG00000186001	1
ENSG00000186111	ENSG00000186111	1
ENSG00000186174	ENSG00000186174	1
ENSG00000186184	ENSG00000186184	1
ENSG00000186205	ENSG00000186205	1
ENSG00000186283	ENSG00000186283	1
ENSG00000186432	ENSG00000186432	1
ENSG00000186469	ENSG00000186469	1
ENSG00000186501	ENSG00000186501	1
ENSG00000186566	ENSG00000186566	1
ENSG00000186660	ENSG00000186660	1
ENSG00000186716	ENSG00000186716	1
ENSG00000186815	ENSG00000186815	1
ENSG00000186834	ENSG00000186834	1
ENSG00000186854	ENSG00000186854	1
ENSG00000187051	ENSG00000187051	1
ENSG00000187147	ENSG00000187147	1
ENSG00000187608	ENSG00000187608	1
ENSG00000187742	ENSG00000187742	1
ENSG00000188313	ENSG00000188313	1
ENSG00000188315	ENSG00000188315	1
ENSG00000188452	ENSG00000188452	1
ENSG00000188559	ENSG00000188559	1
ENSG00000188612	ENSG00000188612	1
ENSG00000188641	ENSG00000188641	1
ENSG00000188921	ENSG00000188921	1
ENSG00000188976	ENSG00000188976	1
ENSG00000189077	ENSG00000189077	1
ENSG00000189114	ENSG00000189114	1
ENSG00000189180	ENSG00000189180	1
ENSG00000189241	ENSG00000189241	1
ENSG00000189266	ENSG00000189266	1
ENSG00000189306	ENSG00000189306	1
ENSG00000189339	ENSG00000189339	1
ENSG00000189403	ENSG00000189403	1
ENSG00000196199	ENSG00000196199	1
ENSG00000196295	ENSG00000196295	1
ENSG00000196305	ENSG00000196305	1
ENSG00000196358	ENSG00000196358	1
ENSG00000196365	ENSG00000196365	1
ENSG00000196367	ENSG00000196367	1
ENSG00000196456	ENSG00000196456	1
ENSG00000196502	ENSG00000196502	1
ENSG00000196504	ENSG00000196504	1
ENSG00000196535	ENSG00000196535	1
ENSG00000196565	ENSG00000196565	1
ENSG00000196683	ENSG00000196683	1
ENSG00000196704	ENSG00000196704	1
ENSG00000196743	ENSG00000196743	1
ENSG00000196850	ENSG00000196850	1
ENSG00000197114	ENSG00000197114	1
ENSG00000197142	ENSG00000197142	1
ENSG00000197183	ENSG00000197183	1
ENSG00000197217	ENSG00000197217	1
ENSG00000197321	ENSG00000197321	1
ENSG00000197329	ENSG00000197329	1
ENSG00000197343	ENSG00000197343	1
ENSG00000197442	ENSG00000197442	1
ENSG00000197451	ENSG00000197451	1
ENSG00000197457	ENSG00000197457	1
ENSG00000197530	ENSG00000197530	1
ENSG00000197535	ENSG00000197535	1
ENSG00000197540	ENSG00000197540	1
ENSG00000197548	ENSG00000197548	1
ENSG00000197586	ENSG00000197586	1
ENSG00000197724	ENSG00000197724	1
ENSG00000197771	ENSG00000197771	1
ENSG00000197858	ENSG00000197858	1
ENSG00000197903	ENSG00000197903	1
ENSG00000197930	ENSG00000197930	1
ENSG00000197948	ENSG00000197948	1
ENSG00000198001	ENSG00000198001	1
ENSG00000198026	ENSG00000198026	1
ENSG00000198113	ENSG00000198113	1
ENSG00000198133	ENSG00000198133	1
ENSG00000198198	ENSG00000198198	1
ENSG00000198231	ENSG00000198231	1
ENSG00000198258	ENSG00000198258	1
ENSG00000198265	ENSG00000198265	1
ENSG00000198356	ENSG00000198356	1
ENSG00000198399	ENSG00000198399	1
ENSG00000198431	ENSG00000198431	1
ENSG00000198492	ENSG00000198492	1
ENSG00000198585	ENSG00000198585	1
ENSG00000198604	ENSG00000198604	1
ENSG00000198646	ENSG00000198646	1
ENSG00000198700	ENSG00000198700	1
ENSG00000198730	ENSG00000198730	1
ENSG00000198740	ENSG00000198740	1
ENSG00000198791	ENSG00000198791	1
ENSG00000198792	ENSG00000198792	1
ENSG00000198793	ENSG00000198793	1
ENSG00000198805	ENSG00000198805	1
ENSG00000198815	ENSG00000198815	1
ENSG00000198833	ENSG00000198833	1
ENSG00000198843	ENSG00000198843	1
ENSG00000198898	ENSG00000198898	1
ENSG00000198900	ENSG00000198900	1
ENSG00000198933	ENSG00000198933	1
ENSG00000198961	ENSG00000198961	1
ENSG00000203485	ENSG00000203485	1
ENSG00000203710	ENSG00000203710	1
ENSG00000204054	ENSG00000204054	1
ENSG00000204070	ENSG00000204070	1
ENSG00000204120	ENSG00000204120	1
ENSG00000204227	ENSG00000204227	1
ENSG00000204252	ENSG00000204252	1
ENSG00000204267	ENSG00000204267	1
ENSG00000204282	ENSG00000204282	1
ENSG00000204308	ENSG00000204308	1
ENSG00000204356	ENSG00000204356	1
ENSG00000204371	ENSG00000204371	1
ENSG00000204386	ENSG00000204386	1
ENSG00000204387	ENSG00000204387	1
ENSG00000204389	ENSG00000204389	1
ENSG00000204394	ENSG00000204394	1
ENSG00000204560	ENSG00000204560	1
ENSG00000204568	ENSG00000204568	1
ENSG00000204574	ENSG00000204574	1
ENSG00000204577	ENSG00000204577	1
ENSG00000204590	ENSG00000204590	1
ENSG00000204681	ENSG00000204681	1
ENSG00000204859	ENSG00000204859	1
ENSG00000205268	ENSG00000205268	1
ENSG00000205302	ENSG00000205302	1
ENSG00000205413	ENSG00000205413	1
ENSG00000205581	ENSG00000205581	1
ENSG00000205937	ENSG00000205937	1
ENSG00000206177	ENSG00000206177	1
ENSG00000206344	ENSG00000206344	1
ENSG00000211890	ENSG00000211890	1
ENSG00000211896	ENSG00000211896	1
ENSG00000212694	ENSG00000212694	1
ENSG00000212802	ENSG00000212802	1
ENSG00000213024	ENSG00000213024	1
ENSG00000213246	ENSG00000213246	1
ENSG00000213523	ENSG00000213523	1
ENSG00000213553	ENSG00000213553	1
ENSG00000213585	ENSG00000213585	1
ENSG00000213593	ENSG00000213593	1
